ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
99,152,62,87,85,10.18367947,56.1498479,9/17/2014 10:10
98,155,67,87,81,10.18367947,56.1498479,9/17/2014 10:15
101,158,67,85,78,10.18367947,56.1498479,9/17/2014 10:20
102,156,69,80,77,10.18367947,56.1498479,9/17/2014 10:25
101,160,69,85,79,10.18367947,56.1498479,9/17/2014 10:30
106,162,67,88,75,10.18367947,56.1498479,9/17/2014 10:35
107,163,67,90,79,10.18367947,56.1498479,9/17/2014 10:40
109,165,71,91,78,10.18367947,56.1498479,9/17/2014 10:45
114,161,75,90,75,10.18367947,56.1498479,9/17/2014 10:50
113,158,77,95,72,10.18367947,56.1498479,9/17/2014 10:55
113,158,80,96,76,10.18367947,56.1498479,9/17/2014 11:00
113,161,81,101,71,10.18367947,56.1498479,9/17/2014 11:05
114,161,79,98,68,10.18367947,56.1498479,9/17/2014 11:10
114,166,76,94,64,10.18367947,56.1498479,9/17/2014 11:15
109,166,72,97,59,10.18367947,56.1498479,9/17/2014 11:20
111,164,72,101,56,10.18367947,56.1498479,9/17/2014 11:25
114,161,70,98,51,10.18367947,56.1498479,9/17/2014 11:30
109,162,67,97,54,10.18367947,56.1498479,9/17/2014 11:35
114,161,70,95,53,10.18367947,56.1498479,9/17/2014 11:40
109,160,71,94,55,10.18367947,56.1498479,9/17/2014 11:45
109,157,70,92,51,10.18367947,56.1498479,9/17/2014 11:50
113,152,69,91,56,10.18367947,56.1498479,9/17/2014 11:55
113,148,66,87,60,10.18367947,56.1498479,9/17/2014 12:00
111,153,71,87,58,10.18367947,56.1498479,9/17/2014 12:05
116,155,66,88,62,10.18367947,56.1498479,9/17/2014 12:10
114,156,71,90,57,10.18367947,56.1498479,9/17/2014 12:15
109,161,67,91,60,10.18367947,56.1498479,9/17/2014 12:20
114,166,68,89,63,10.18367947,56.1498479,9/17/2014 12:25
109,168,71,88,59,10.18367947,56.1498479,9/17/2014 12:30
113,168,67,86,57,10.18367947,56.1498479,9/17/2014 12:35
110,169,62,88,54,10.18367947,56.1498479,9/17/2014 12:40
110,169,67,93,49,10.18367947,56.1498479,9/17/2014 12:45
113,168,70,88,52,10.18367947,56.1498479,9/17/2014 12:50
118,170,68,85,48,10.18367947,56.1498479,9/17/2014 12:55
121,171,66,84,46,10.18367947,56.1498479,9/17/2014 13:00
116,171,66,82,44,10.18367947,56.1498479,9/17/2014 13:05
114,170,68,85,42,10.18367947,56.1498479,9/17/2014 13:10
119,170,70,84,47,10.18367947,56.1498479,9/17/2014 13:15
116,175,75,83,45,10.18367947,56.1498479,9/17/2014 13:20
117,179,79,82,45,10.18367947,56.1498479,9/17/2014 13:25
116,181,76,81,41,10.18367947,56.1498479,9/17/2014 13:30
119,178,79,81,42,10.18367947,56.1498479,9/17/2014 13:35
119,183,77,79,37,10.18367947,56.1498479,9/17/2014 13:40
123,188,78,78,38,10.18367947,56.1498479,9/17/2014 13:45
124,193,81,80,40,10.18367947,56.1498479,9/17/2014 13:50
126,197,81,76,37,10.18367947,56.1498479,9/17/2014 13:55
123,202,83,77,42,10.18367947,56.1498479,9/17/2014 14:00
123,204,84,79,44,10.18367947,56.1498479,9/17/2014 14:05
122,202,86,79,48,10.18367947,56.1498479,9/17/2014 14:10
123,201,84,83,50,10.18367947,56.1498479,9/17/2014 14:15
121,199,88,79,53,10.18367947,56.1498479,9/17/2014 14:20
119,194,90,79,56,10.18367947,56.1498479,9/17/2014 14:25
119,196,94,81,57,10.18367947,56.1498479,9/17/2014 14:30
115,198,98,81,61,10.18367947,56.1498479,9/17/2014 14:35
119,194,93,77,65,10.18367947,56.1498479,9/17/2014 14:40
116,196,93,75,67,10.18367947,56.1498479,9/17/2014 14:45
111,201,96,71,72,10.18367947,56.1498479,9/17/2014 14:50
112,205,98,68,68,10.18367947,56.1498479,9/17/2014 14:55
111,208,97,63,63,10.18367947,56.1498479,9/17/2014 15:00
113,207,97,63,59,10.18367947,56.1498479,9/17/2014 15:05
108,210,99,68,57,10.18367947,56.1498479,9/17/2014 15:10
106,212,97,68,60,10.18367947,56.1498479,9/17/2014 15:15
103,204,98,69,60,10.18367947,56.1498479,9/17/2014 15:20
107,206,99,69,61,10.18367947,56.1498479,9/17/2014 15:25
103,208,103,73,56,10.18367947,56.1498479,9/17/2014 15:30
101,208,106,74,53,10.18367947,56.1498479,9/17/2014 15:35
100,210,101,70,48,10.18367947,56.1498479,9/17/2014 15:40
96,209,105,74,52,10.18367947,56.1498479,9/17/2014 15:45
99,209,100,71,51,10.18367947,56.1498479,9/17/2014 15:50
94,206,104,73,48,10.18367947,56.1498479,9/17/2014 15:55
90,205,99,74,50,10.18367947,56.1498479,9/17/2014 16:00
95,210,104,79,52,10.18367947,56.1498479,9/17/2014 16:05
100,205,105,81,50,10.18367947,56.1498479,9/17/2014 16:10
103,201,105,82,47,10.18367947,56.1498479,9/17/2014 16:15
105,200,106,78,47,10.18367947,56.1498479,9/17/2014 16:20
104,202,103,78,47,10.18367947,56.1498479,9/17/2014 16:25
103,206,105,83,49,10.18367947,56.1498479,9/17/2014 16:30
99,210,100,88,47,10.18367947,56.1498479,9/17/2014 16:35
99,212,99,91,43,10.18367947,56.1498479,9/17/2014 16:40
95,206,95,95,38,10.18367947,56.1498479,9/17/2014 16:45
99,208,93,91,40,10.18367947,56.1498479,9/17/2014 16:50
101,209,94,87,44,10.18367947,56.1498479,9/17/2014 16:55
106,214,99,89,49,10.18367947,56.1498479,9/17/2014 17:00
103,207,96,87,46,10.18367947,56.1498479,9/17/2014 17:05
105,211,92,85,50,10.18367947,56.1498479,9/17/2014 17:10
102,203,96,85,48,10.18367947,56.1498479,9/17/2014 17:15
104,201,98,89,48,10.18367947,56.1498479,9/17/2014 17:20
108,198,94,93,49,10.18367947,56.1498479,9/17/2014 17:25
108,203,96,96,51,10.18367947,56.1498479,9/17/2014 17:30
107,199,92,91,49,10.18367947,56.1498479,9/17/2014 17:35
105,201,90,92,46,10.18367947,56.1498479,9/17/2014 17:40
100,202,88,97,51,10.18367947,56.1498479,9/17/2014 17:45
99,201,93,100,47,10.18367947,56.1498479,9/17/2014 17:50
102,196,89,95,48,10.18367947,56.1498479,9/17/2014 17:55
99,194,94,96,45,10.18367947,56.1498479,9/17/2014 18:00
96,198,95,100,44,10.18367947,56.1498479,9/17/2014 18:05
99,193,95,102,45,10.18367947,56.1498479,9/17/2014 18:10
97,198,92,99,40,10.18367947,56.1498479,9/17/2014 18:15
102,196,94,100,44,10.18367947,56.1498479,9/17/2014 18:20
106,199,97,103,47,10.18367947,56.1498479,9/17/2014 18:25
108,195,100,104,42,10.18367947,56.1498479,9/17/2014 18:30
106,199,103,107,45,10.18367947,56.1498479,9/17/2014 18:35
107,198,101,104,40,10.18367947,56.1498479,9/17/2014 18:40
104,195,102,102,38,10.18367947,56.1498479,9/17/2014 18:45
106,193,97,100,34,10.18367947,56.1498479,9/17/2014 18:50
109,193,98,96,33,10.18367947,56.1498479,9/17/2014 18:55
108,194,96,96,28,10.18367947,56.1498479,9/17/2014 19:00
106,189,101,94,24,10.18367947,56.1498479,9/17/2014 19:05
104,185,98,89,22,10.18367947,56.1498479,9/17/2014 19:10
102,181,100,90,17,10.18367947,56.1498479,9/17/2014 19:15
100,178,103,90,25,10.18367947,56.1498479,9/17/2014 19:20
103,180,105,91,26,10.18367947,56.1498479,9/17/2014 19:25
100,178,110,91,21,10.18367947,56.1498479,9/17/2014 19:30
97,179,105,94,26,10.18367947,56.1498479,9/17/2014 19:35
102,177,109,92,26,10.18367947,56.1498479,9/17/2014 19:40
103,182,105,97,21,10.18367947,56.1498479,9/17/2014 19:45
103,180,105,95,20,10.18367947,56.1498479,9/17/2014 19:50
103,185,106,97,24,10.18367947,56.1498479,9/17/2014 19:55
107,186,108,97,26,10.18367947,56.1498479,9/17/2014 20:00
104,191,107,99,29,10.18367947,56.1498479,9/17/2014 20:05
107,191,112,97,25,10.18367947,56.1498479,9/17/2014 20:10
104,187,112,102,28,10.18367947,56.1498479,9/17/2014 20:15
101,189,116,105,30,10.18367947,56.1498479,9/17/2014 20:20
103,194,111,107,35,10.18367947,56.1498479,9/17/2014 20:25
102,196,116,110,40,10.18367947,56.1498479,9/17/2014 20:30
102,197,113,105,37,10.18367947,56.1498479,9/17/2014 20:35
98,196,110,100,34,10.18367947,56.1498479,9/17/2014 20:40
102,196,112,104,31,10.18367947,56.1498479,9/17/2014 20:45
107,195,117,104,26,10.18367947,56.1498479,9/17/2014 20:50
109,200,119,100,21,10.18367947,56.1498479,9/17/2014 20:55
112,199,121,97,22,10.18367947,56.1498479,9/17/2014 21:00
111,197,126,102,27,10.18367947,56.1498479,9/17/2014 21:05
106,193,130,101,22,10.18367947,56.1498479,9/17/2014 21:10
107,198,129,97,25,10.18367947,56.1498479,9/17/2014 21:15
106,203,131,98,27,10.18367947,56.1498479,9/17/2014 21:20
107,206,135,93,27,10.18367947,56.1498479,9/17/2014 21:25
103,205,133,89,24,10.18367947,56.1498479,9/17/2014 21:30
103,209,135,88,21,10.18367947,56.1498479,9/17/2014 21:35
106,211,130,83,18,10.18367947,56.1498479,9/17/2014 21:40
103,203,128,80,20,10.18367947,56.1498479,9/17/2014 21:45
106,203,130,80,16,10.18367947,56.1498479,9/17/2014 21:50
104,208,131,84,17,10.18367947,56.1498479,9/17/2014 21:55
100,207,127,80,25,10.18367947,56.1498479,9/17/2014 22:00
96,206,132,76,24,10.18367947,56.1498479,9/17/2014 22:05
100,204,134,72,25,10.18367947,56.1498479,9/17/2014 22:10
99,201,136,69,26,10.18367947,56.1498479,9/17/2014 22:15
96,197,141,64,24,10.18367947,56.1498479,9/17/2014 22:20
92,199,141,66,20,10.18367947,56.1498479,9/17/2014 22:25
88,199,143,64,24,10.18367947,56.1498479,9/17/2014 22:30
88,202,146,62,27,10.18367947,56.1498479,9/17/2014 22:35
86,200,141,66,26,10.18367947,56.1498479,9/17/2014 22:40
83,205,146,70,21,10.18367947,56.1498479,9/17/2014 22:45
84,203,150,71,20,10.18367947,56.1498479,9/17/2014 22:50
84,200,147,66,23,10.18367947,56.1498479,9/17/2014 22:55
81,202,142,63,21,10.18367947,56.1498479,9/17/2014 23:00
85,197,142,61,20,10.18367947,56.1498479,9/17/2014 23:05
80,194,139,64,16,10.18367947,56.1498479,9/17/2014 23:10
77,197,137,61,19,10.18367947,56.1498479,9/17/2014 23:15
77,195,135,61,25,10.18367947,56.1498479,9/17/2014 23:20
76,192,132,59,25,10.18367947,56.1498479,9/17/2014 23:25
71,190,127,58,22,10.18367947,56.1498479,9/17/2014 23:30
70,185,124,59,27,10.18367947,56.1498479,9/17/2014 23:35
75,187,124,58,31,10.18367947,56.1498479,9/17/2014 23:40
70,183,121,57,32,10.18367947,56.1498479,9/17/2014 23:45
65,179,125,61,37,10.18367947,56.1498479,9/17/2014 23:50
69,177,130,56,37,10.18367947,56.1498479,9/17/2014 23:55
70,179,125,57,33,10.18367947,56.1498479,9/18/2014 0:00
72,181,128,54,30,10.18367947,56.1498479,9/18/2014 0:05
67,185,124,51,26,10.18367947,56.1498479,9/18/2014 0:10
72,187,126,55,25,10.18367947,56.1498479,9/18/2014 0:15
71,191,126,51,20,10.18367947,56.1498479,9/18/2014 0:20
66,193,126,52,15,10.18367947,56.1498479,9/18/2014 0:25
65,190,125,51,17,10.18367947,56.1498479,9/18/2014 0:30
69,187,124,48,26,10.18367947,56.1498479,9/18/2014 0:35
64,186,128,52,31,10.18367947,56.1498479,9/18/2014 0:40
63,182,123,55,28,10.18367947,56.1498479,9/18/2014 0:45
67,177,120,50,28,10.18367947,56.1498479,9/18/2014 0:50
63,180,116,46,23,10.18367947,56.1498479,9/18/2014 0:55
67,175,117,51,20,10.18367947,56.1498479,9/18/2014 1:00
70,172,114,56,24,10.18367947,56.1498479,9/18/2014 1:05
71,167,110,58,28,10.18367947,56.1498479,9/18/2014 1:10
67,162,105,61,32,10.18367947,56.1498479,9/18/2014 1:15
62,157,108,58,29,10.18367947,56.1498479,9/18/2014 1:20
64,159,111,62,25,10.18367947,56.1498479,9/18/2014 1:25
65,155,113,66,29,10.18367947,56.1498479,9/18/2014 1:30
61,154,112,64,34,10.18367947,56.1498479,9/18/2014 1:35
56,156,117,65,31,10.18367947,56.1498479,9/18/2014 1:40
57,157,113,61,32,10.18367947,56.1498479,9/18/2014 1:45
52,160,112,60,28,10.18367947,56.1498479,9/18/2014 1:50
56,157,110,56,29,10.18367947,56.1498479,9/18/2014 1:55
52,158,110,57,32,10.18367947,56.1498479,9/18/2014 2:00
50,153,115,56,28,10.18367947,56.1498479,9/18/2014 2:05
55,148,120,61,31,10.18367947,56.1498479,9/18/2014 2:10
51,147,117,57,31,10.18367947,56.1498479,9/18/2014 2:15
46,148,115,55,28,10.18367947,56.1498479,9/18/2014 2:20
49,153,116,58,24,10.18367947,56.1498479,9/18/2014 2:25
44,155,118,53,21,10.18367947,56.1498479,9/18/2014 2:30
46,159,113,49,16,10.18367947,56.1498479,9/18/2014 2:35
50,154,114,45,25,10.18367947,56.1498479,9/18/2014 2:40
47,157,111,50,25,10.18367947,56.1498479,9/18/2014 2:45
47,159,111,49,29,10.18367947,56.1498479,9/18/2014 2:50
44,164,112,50,28,10.18367947,56.1498479,9/18/2014 2:55
46,169,110,49,33,10.18367947,56.1498479,9/18/2014 3:00
48,164,105,53,37,10.18367947,56.1498479,9/18/2014 3:05
47,163,100,51,32,10.18367947,56.1498479,9/18/2014 3:10
47,158,99,50,28,10.18367947,56.1498479,9/18/2014 3:15
49,161,95,45,25,10.18367947,56.1498479,9/18/2014 3:20
44,160,94,47,23,10.18367947,56.1498479,9/18/2014 3:25
47,163,96,47,21,10.18367947,56.1498479,9/18/2014 3:30
43,162,100,43,17,10.18367947,56.1498479,9/18/2014 3:35
39,165,102,45,23,10.18367947,56.1498479,9/18/2014 3:40
37,169,104,42,19,10.18367947,56.1498479,9/18/2014 3:45
38,164,109,44,24,10.18367947,56.1498479,9/18/2014 3:50
42,163,106,44,25,10.18367947,56.1498479,9/18/2014 3:55
40,164,107,47,24,10.18367947,56.1498479,9/18/2014 4:00
39,159,111,49,20,10.18367947,56.1498479,9/18/2014 4:05
36,158,106,54,22,10.18367947,56.1498479,9/18/2014 4:10
33,163,104,57,19,10.18367947,56.1498479,9/18/2014 4:15
33,165,101,53,27,10.18367947,56.1498479,9/18/2014 4:20
32,165,104,49,27,10.18367947,56.1498479,9/18/2014 4:25
30,167,102,46,28,10.18367947,56.1498479,9/18/2014 4:30
28,162,106,49,31,10.18367947,56.1498479,9/18/2014 4:35
31,165,106,48,31,10.18367947,56.1498479,9/18/2014 4:40
32,162,108,43,32,10.18367947,56.1498479,9/18/2014 4:45
29,160,108,41,27,10.18367947,56.1498479,9/18/2014 4:50
25,156,112,37,30,10.18367947,56.1498479,9/18/2014 4:55
26,157,111,39,33,10.18367947,56.1498479,9/18/2014 5:00
22,153,110,36,29,10.18367947,56.1498479,9/18/2014 5:05
26,156,108,36,28,10.18367947,56.1498479,9/18/2014 5:10
29,151,109,40,29,10.18367947,56.1498479,9/18/2014 5:15
25,156,107,37,31,10.18367947,56.1498479,9/18/2014 5:20
20,155,107,40,34,10.18367947,56.1498479,9/18/2014 5:25
15,158,108,36,35,10.18367947,56.1498479,9/18/2014 5:30
17,155,109,39,38,10.18367947,56.1498479,9/18/2014 5:35
18,157,113,39,43,10.18367947,56.1498479,9/18/2014 5:40
24,155,118,37,47,10.18367947,56.1498479,9/18/2014 5:45
23,150,115,36,52,10.18367947,56.1498479,9/18/2014 5:50
18,148,110,39,48,10.18367947,56.1498479,9/18/2014 5:55
26,151,110,35,51,10.18367947,56.1498479,9/18/2014 6:00
31,148,110,35,51,10.18367947,56.1498479,9/18/2014 6:05
34,150,108,39,56,10.18367947,56.1498479,9/18/2014 6:10
31,151,109,42,53,10.18367947,56.1498479,9/18/2014 6:15
29,153,111,38,56,10.18367947,56.1498479,9/18/2014 6:20
31,151,107,38,56,10.18367947,56.1498479,9/18/2014 6:25
36,150,108,39,60,10.18367947,56.1498479,9/18/2014 6:30
32,148,110,38,55,10.18367947,56.1498479,9/18/2014 6:35
29,143,108,39,50,10.18367947,56.1498479,9/18/2014 6:40
27,145,106,42,48,10.18367947,56.1498479,9/18/2014 6:45
23,140,107,37,49,10.18367947,56.1498479,9/18/2014 6:50
27,136,104,40,49,10.18367947,56.1498479,9/18/2014 6:55
23,138,105,43,46,10.18367947,56.1498479,9/18/2014 7:00
22,135,109,45,51,10.18367947,56.1498479,9/18/2014 7:05
26,132,114,45,54,10.18367947,56.1498479,9/18/2014 7:10
21,128,116,50,55,10.18367947,56.1498479,9/18/2014 7:15
26,132,115,48,53,10.18367947,56.1498479,9/18/2014 7:20
23,127,112,51,58,10.18367947,56.1498479,9/18/2014 7:25
18,130,115,50,63,10.18367947,56.1498479,9/18/2014 7:30
27,129,111,47,60,10.18367947,56.1498479,9/18/2014 7:35
23,129,106,50,64,10.18367947,56.1498479,9/18/2014 7:40
24,130,110,46,64,10.18367947,56.1498479,9/18/2014 7:45
24,127,108,50,61,10.18367947,56.1498479,9/18/2014 7:50
25,129,112,53,61,10.18367947,56.1498479,9/18/2014 7:55
20,131,110,50,57,10.18367947,56.1498479,9/18/2014 8:00
25,132,113,48,60,10.18367947,56.1498479,9/18/2014 8:05
22,133,113,50,55,10.18367947,56.1498479,9/18/2014 8:10
26,130,117,51,55,10.18367947,56.1498479,9/18/2014 8:15
24,132,121,53,60,10.18367947,56.1498479,9/18/2014 8:20
19,133,123,51,56,10.18367947,56.1498479,9/18/2014 8:25
23,137,127,51,51,10.18367947,56.1498479,9/18/2014 8:30
20,140,126,56,46,10.18367947,56.1498479,9/18/2014 8:35
20,140,130,53,46,10.18367947,56.1498479,9/18/2014 8:40
25,137,131,57,50,10.18367947,56.1498479,9/18/2014 8:45
24,141,129,62,54,10.18367947,56.1498479,9/18/2014 8:50
20,144,132,63,58,10.18367947,56.1498479,9/18/2014 8:55
16,144,132,67,55,10.18367947,56.1498479,9/18/2014 9:00
23,148,130,62,58,10.18367947,56.1498479,9/18/2014 9:05
20,151,130,60,54,10.18367947,56.1498479,9/18/2014 9:10
22,148,134,64,55,10.18367947,56.1498479,9/18/2014 9:15
26,143,139,65,50,10.18367947,56.1498479,9/18/2014 9:20
27,144,135,70,54,10.18367947,56.1498479,9/18/2014 9:25
30,149,138,72,49,10.18367947,56.1498479,9/18/2014 9:30
26,151,143,67,44,10.18367947,56.1498479,9/18/2014 9:35
28,153,145,72,49,10.18367947,56.1498479,9/18/2014 9:40
23,148,145,75,46,10.18367947,56.1498479,9/18/2014 9:45
24,150,148,75,43,10.18367947,56.1498479,9/18/2014 9:50
27,154,149,73,45,10.18367947,56.1498479,9/18/2014 9:55
24,155,146,69,45,10.18367947,56.1498479,9/18/2014 10:00
24,153,143,69,48,10.18367947,56.1498479,9/18/2014 10:05
26,156,145,72,51,10.18367947,56.1498479,9/18/2014 10:10
25,153,145,67,52,10.18367947,56.1498479,9/18/2014 10:15
23,151,143,72,51,10.18367947,56.1498479,9/18/2014 10:20
23,148,143,73,48,10.18367947,56.1498479,9/18/2014 10:25
27,149,141,77,43,10.18367947,56.1498479,9/18/2014 10:30
27,148,143,74,44,10.18367947,56.1498479,9/18/2014 10:35
31,145,142,78,45,10.18367947,56.1498479,9/18/2014 10:40
30,150,143,82,41,10.18367947,56.1498479,9/18/2014 10:45
33,145,142,84,41,10.18367947,56.1498479,9/18/2014 10:50
35,150,146,89,42,10.18367947,56.1498479,9/18/2014 10:55
40,152,142,87,47,10.18367947,56.1498479,9/18/2014 11:00
41,148,137,85,52,10.18367947,56.1498479,9/18/2014 11:05
39,153,132,87,55,10.18367947,56.1498479,9/18/2014 11:10
38,150,130,91,57,10.18367947,56.1498479,9/18/2014 11:15
37,153,125,92,58,10.18367947,56.1498479,9/18/2014 11:20
41,151,120,93,58,10.18367947,56.1498479,9/18/2014 11:25
40,152,121,89,63,10.18367947,56.1498479,9/18/2014 11:30
35,153,126,84,64,10.18367947,56.1498479,9/18/2014 11:35
34,156,121,82,63,10.18367947,56.1498479,9/18/2014 11:40
33,154,124,85,58,10.18367947,56.1498479,9/18/2014 11:45
38,152,122,86,60,10.18367947,56.1498479,9/18/2014 11:50
39,147,123,83,62,10.18367947,56.1498479,9/18/2014 11:55
44,150,124,85,66,10.18367947,56.1498479,9/18/2014 12:00
43,149,124,86,65,10.18367947,56.1498479,9/18/2014 12:05
39,144,121,89,69,10.18367947,56.1498479,9/18/2014 12:10
42,140,122,87,67,10.18367947,56.1498479,9/18/2014 12:15
41,142,117,87,69,10.18367947,56.1498479,9/18/2014 12:20
39,138,117,92,69,10.18367947,56.1498479,9/18/2014 12:25
44,133,118,87,69,10.18367947,56.1498479,9/18/2014 12:30
41,131,120,92,73,10.18367947,56.1498479,9/18/2014 12:35
46,136,120,96,68,10.18367947,56.1498479,9/18/2014 12:40
50,134,116,95,67,10.18367947,56.1498479,9/18/2014 12:45
48,135,121,100,62,10.18367947,56.1498479,9/18/2014 12:50
47,132,121,102,59,10.18367947,56.1498479,9/18/2014 12:55
44,134,117,104,62,10.18367947,56.1498479,9/18/2014 13:00
47,131,119,103,61,10.18367947,56.1498479,9/18/2014 13:05
43,133,117,105,63,10.18367947,56.1498479,9/18/2014 13:10
44,132,112,107,60,10.18367947,56.1498479,9/18/2014 13:15
46,135,113,103,58,10.18367947,56.1498479,9/18/2014 13:20
48,132,118,103,59,10.18367947,56.1498479,9/18/2014 13:25
48,129,113,104,56,10.18367947,56.1498479,9/18/2014 13:30
43,132,116,109,51,10.18367947,56.1498479,9/18/2014 13:35
45,133,112,104,49,10.18367947,56.1498479,9/18/2014 13:40
47,135,117,105,47,10.18367947,56.1498479,9/18/2014 13:45
49,130,113,106,46,10.18367947,56.1498479,9/18/2014 13:50
49,130,114,101,50,10.18367947,56.1498479,9/18/2014 13:55
53,127,114,103,46,10.18367947,56.1498479,9/18/2014 14:00
58,130,114,98,50,10.18367947,56.1498479,9/18/2014 14:05
61,126,117,94,55,10.18367947,56.1498479,9/18/2014 14:10
65,125,116,96,56,10.18367947,56.1498479,9/18/2014 14:15
69,130,116,101,53,10.18367947,56.1498479,9/18/2014 14:20
70,133,116,97,55,10.18367947,56.1498479,9/18/2014 14:25
65,136,112,93,58,10.18367947,56.1498479,9/18/2014 14:30
70,133,115,89,53,10.18367947,56.1498479,9/18/2014 14:35
71,131,115,90,58,10.18367947,56.1498479,9/18/2014 14:40
72,133,113,94,61,10.18367947,56.1498479,9/18/2014 14:45
76,130,116,93,65,10.18367947,56.1498479,9/18/2014 14:50
73,134,117,95,65,10.18367947,56.1498479,9/18/2014 14:55
68,130,113,97,68,10.18367947,56.1498479,9/18/2014 15:00
66,132,112,97,63,10.18367947,56.1498479,9/18/2014 15:05
65,127,110,101,62,10.18367947,56.1498479,9/18/2014 15:10
69,131,112,106,57,10.18367947,56.1498479,9/18/2014 15:15
65,129,114,102,52,10.18367947,56.1498479,9/18/2014 15:20
64,131,118,102,51,10.18367947,56.1498479,9/18/2014 15:25
59,126,117,103,53,10.18367947,56.1498479,9/18/2014 15:30
63,125,116,100,58,10.18367947,56.1498479,9/18/2014 15:35
68,127,116,103,60,10.18367947,56.1498479,9/18/2014 15:40
69,128,119,105,55,10.18367947,56.1498479,9/18/2014 15:45
66,129,124,110,56,10.18367947,56.1498479,9/18/2014 15:50
62,129,129,106,54,10.18367947,56.1498479,9/18/2014 15:55
61,126,134,110,50,10.18367947,56.1498479,9/18/2014 16:00
59,126,132,113,45,10.18367947,56.1498479,9/18/2014 16:05
62,121,130,108,43,10.18367947,56.1498479,9/18/2014 16:10
67,122,134,104,39,10.18367947,56.1498479,9/18/2014 16:15
63,120,139,101,41,10.18367947,56.1498479,9/18/2014 16:20
66,119,137,106,45,10.18367947,56.1498479,9/18/2014 16:25
69,115,132,101,40,10.18367947,56.1498479,9/18/2014 16:30
66,119,134,96,36,10.18367947,56.1498479,9/18/2014 16:35
68,117,131,94,33,10.18367947,56.1498479,9/18/2014 16:40
67,121,133,94,32,10.18367947,56.1498479,9/18/2014 16:45
71,125,134,89,36,10.18367947,56.1498479,9/18/2014 16:50
75,127,137,84,38,10.18367947,56.1498479,9/18/2014 16:55
80,129,138,88,41,10.18367947,56.1498479,9/18/2014 17:00
82,131,141,84,44,10.18367947,56.1498479,9/18/2014 17:05
79,127,143,85,49,10.18367947,56.1498479,9/18/2014 17:10
80,123,138,88,52,10.18367947,56.1498479,9/18/2014 17:15
81,122,136,84,47,10.18367947,56.1498479,9/18/2014 17:20
78,117,137,79,50,10.18367947,56.1498479,9/18/2014 17:25
75,118,140,81,48,10.18367947,56.1498479,9/18/2014 17:30
70,122,144,83,51,10.18367947,56.1498479,9/18/2014 17:35
71,117,145,80,49,10.18367947,56.1498479,9/18/2014 17:40
68,113,144,78,53,10.18367947,56.1498479,9/18/2014 17:45
73,114,149,73,55,10.18367947,56.1498479,9/18/2014 17:50
69,118,153,71,54,10.18367947,56.1498479,9/18/2014 17:55
71,118,148,71,59,10.18367947,56.1498479,9/18/2014 18:00
71,121,152,75,56,10.18367947,56.1498479,9/18/2014 18:05
75,121,151,76,53,10.18367947,56.1498479,9/18/2014 18:10
75,123,151,78,52,10.18367947,56.1498479,9/18/2014 18:15
73,126,151,77,56,10.18367947,56.1498479,9/18/2014 18:20
